G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160
0.6949599	0.7489811	0.0268885	0.0137524	0.3683878	0.0711464	0.1803557	0.0470511	0.5313632	0.2882627	0.6405102	0.2507395	0.3950617	0.0571669	0.3264013	0.0255357	0.4394577	0.5843396	0.5061506	0.6635310	0.0495554	0.7489115	0.0255504	0.1392065	0.3034891	0.1895648	0.7821627	0.1059922	0.6062849	0.1340201	0.3768271	0.5815658	0.5474695	0.3514230	0.3189015	0.7306546	0.5267076	0.1309587	0.3232402	0.5763325	0.3354450	0.7588491	0.4565743	0.2245946	0.6628361	0.1779535	0.2425306	0.3295407	0.1649585	0.4161720	0.2385454	0.6979807	0.2315009	0.5568493	0.0075202	0.3543962	0.0360714	0.2974900	0.4061748	0.5749993	0.2867956	0.0483674	0.0915238	0.0811988	0.0572630	0.0438800	0.0798079	0.6413610	0.2949624	0.6217454	0.2977875	0.5372743	0.4451309	0.1471122	0.5195147	0.2679224	0.1604939	0.2457462	0.1706185	0.2464128	0.6816956	0.6895987	0.8439244	0.7933200	0.4903818	0.0000000	0.0537113	0.0550956	0.4904561	0.2121189	0.3585093	0.4262424	0.8164635	0.4036101	0.1578016	0.5813706	0.1408693	0.6509756	0.7092013	0.6052144	0.0163979	0.4158318	0.6070968	0.0157792	0.7486262	0.3862028	0.3939643	0.7469859	0.2120168	0.0229389	0.3466426	0.6735439	0.7956516	0.5513451	0.6023827	0.7206024	0.5923035	0.0899070	0.6236573	0.0406555	0.7886200	0.5473022	0.3896948	0.0699127	0.5545259	0.4363879	0.4402438	0.3454409	0.7018756	0.6174189	0.6002840	0.5949336	0.7238568	0.7007771	0.3313870	0.5759530	0.6612452	0.6423199	0.6878223	0.6084098	0.5152931	0.6302777	0.3366929	0.6230868	0.7174026	0.4543486	0.1450375	0.6466919	0.2879787	0.1367574	0.5673947	0.6284472	0.5252576	0.6825663	0.5434186	0.2262692	0.4092677	0.4718354	0.0395999	0.6010531
0.5466064	0.5963706	0.0188789	0.0071398	0.3464156	0.0784878	0.1989944	0.0833342	0.6529325	0.4327187	0.7053805	0.3110645	0.3482211	0.0575133	0.3902360	0.0433050	0.4878836	0.7379638	0.5280748	0.6574151	0.0519268	0.7210468	0.0202754	0.1065083	0.2769608	0.1155815	0.5920107	0.1165729	0.4994032	0.1720357	0.3254431	0.6825329	0.4988546	0.4793553	0.2638210	0.7578532	0.5585541	0.1008042	0.3175003	0.5179589	0.3407762	0.5890949	0.4509131	0.1555613	0.6265874	0.2108730	0.2741484	0.4209113	0.2990531	0.4727957	0.3311134	0.5142848	0.3261889	0.6326536	0.0045542	0.4867195	0.0655815	0.2562165	0.3987044	0.7257913	0.2691334	0.0729203	0.1305095	0.0615227	0.0353208	0.0444990	0.1116999	0.6102058	0.2539309	0.5973621	0.4379031	0.3598918	0.4679602	0.0752243	0.5295073	0.2269981	0.1653222	0.2749034	0.1805126	0.2123394	0.6355067	0.7200930	0.6590300	0.6759411	0.6158250	0.6877947	0.0000000	0.0713290	0.6317123	0.2666930	0.3691921	0.4649300	0.6366676	0.4104138	0.1759935	0.5683739	0.1942812	0.7038220	0.7215174	0.8668564	0.0144834	0.5246715	0.4843108	0.0379558	0.6700407	0.3688114	0.4981102	0.6844395	0.3072038	0.0249827	0.4742239	0.6354342	0.6177576	0.5327945	0.8494132	0.6496782	0.5985685	0.0731350	0.7395344	0.0405522	0.6427611	0.6218156	0.3017014	0.0748595	0.5960559	0.3162421	0.4771138	0.5458004	0.6846594	0.6699079	0.5871104	0.5517349	0.6456858	0.7011466	0.4734146	0.6511139	0.5613101	0.6081987	0.5359905	0.7344860	0.4994056	0.7875696	0.3352059	0.5669319	0.7208695	0.4847594	0.1585229	0.7987358	0.2933131	0.1071111	0.5978913	0.7528072	0.5031389	0.6388963	0.7513008	0.1947981	0.5483006	0.4143059	0.0227375	0.5421127
0.7379712	0.6788631	0.0282594	0.0283396	0.3156671	0.0886734	0.1712612	0.0779934	0.5242857	0.2303847	0.7046977	0.3437070	0.3753393	0.0981588	0.3339956	0.0377263	0.5033071	0.6550611	0.6576379	0.7048989	0.0455793	0.6665312	0.0597616	0.0873000	0.2603825	0.2201767	0.8120008	0.1319356	0.7495663	0.1516333	0.3270828	0.6047735	0.4476560	0.3943313	0.2718846	0.7157522	0.4978767	0.0688110	0.2709676	0.6884321	0.4182616	0.6198875	0.3749990	0.1821823	0.6828595	0.2173056	0.3780418	0.2928717	0.2734523	0.5585397	0.2890185	0.5714598	0.2187234	0.7093158	0.0114422	0.3871335	0.0656208	0.1840908	0.5352911	0.6907817	0.4045015	0.0420243	0.0961838	0.0408958	0.0491661	0.0318443	0.1394777	0.8475308	0.2832647	0.5362494	0.4817402	0.4550551	0.4295293	0.1003017	0.6704614	0.2695516	0.1393744	0.2740551	0.1381381	0.1681859	0.6834875	0.6751981	0.7242990	0.8761868	0.4935456	0.6633251	0.0533734	0.0000000	0.5341522	0.1722642	0.4131500	0.4367398	0.5641882	0.3466995	0.1620924	0.7012049	0.1931061	0.6964249	0.7252152	0.6843703	0.0051166	0.5017757	0.5752469	0.0254750	0.6730652	0.4707335	0.4317633	0.6516046	0.2167814	0.0103524	0.3173672	0.7254717	0.7156417	0.7053625	0.6594794	0.5588109	0.5454930	0.0845693	0.6537685	0.0388785	0.6976210	0.5777014	0.4160318	0.1218347	0.6233578	0.4909310	0.4085534	0.5128370	0.5433200	0.6649578	0.6621424	0.6361617	0.6287329	0.7306161	0.4854974	0.6676543	0.6087948	0.6486766	0.7408392	0.5831813	0.5543627	0.7954146	0.2668195	0.6006796	0.6080254	0.5212112	0.1472155	0.5985507	0.2897284	0.1456521	0.6464576	0.6420099	0.5057039	0.6672516	0.9117099	0.1710674	0.4320440	0.4601151	0.0304965	0.4586167
0.7898931	0.6883690	0.0243565	0.0163751	0.3564073	0.1002470	0.1727214	0.1019815	0.6369529	0.3225695	0.6320393	0.3540446	0.2681201	0.0435443	0.3731419	0.0153999	0.3613339	0.6500993	0.5240724	0.5675446	0.0454514	0.7352922	0.0366967	0.0934049	0.2738183	0.1516079	0.7800218	0.1089915	0.5981505	0.1314395	0.3433867	0.6933531	0.5416879	0.3884729	0.2710715	0.7290285	0.5236336	0.0983464	0.2537212	0.7026293	0.2919003	0.6772442	0.4055649	0.1499174	0.6314160	0.2714571	0.3159702	0.4008495	0.2626351	0.5033774	0.2554243	0.5497367	0.2906128	0.5772358	0.0346103	0.4041642	0.0331485	0.2221543	0.3926664	0.7597911	0.3295663	0.1227646	0.1090990	0.0663908	0.0532363	0.0213485	0.1231142	0.5292677	0.2930614	0.5536262	0.4123737	0.4372516	0.4630059	0.0648143	0.6748619	0.2899486	0.1619347	0.2550124	0.1797556	0.1628453	0.5872181	0.7638564	0.6725499	0.7168380	0.5613020	0.6741576	0.0713224	0.0326720	0.0000000	0.2242503	0.3769272	0.3322816	0.6680089	0.3943645	0.1389711	0.6383173	0.1394638	0.5783299	0.6668558	0.5879254	0.0118206	0.4111805	0.3891184	0.0392070	0.6330400	0.3887657	0.5884674	0.5948442	0.2884043	0.0245565	0.2935998	0.7352011	0.6053569	0.5496490	0.7873251	0.6379818	0.5312305	0.0811121	0.7351044	0.0383326	0.7467878	0.5079481	0.3373030	0.1060424	0.6212683	0.3953716	0.4987014	0.4243431	0.6514983	0.6317491	0.6616970	0.6350351	0.7958566	0.7578912	0.3601417	0.6150750	0.5593132	0.5788387	0.5788015	0.6227391	0.5224733	0.8855100	0.4476832	0.6291614	0.5701632	0.4472942	0.1183869	0.5916654	0.3213147	0.1266527	0.5366651	0.6899490	0.4926952	0.7536532	0.6903396	0.2049707	0.3468741	0.4920572	0.0386109	0.4934486
0.8010207	0.8132732	0.0279350	0.0146542	0.4673494	0.0591241	0.1630660	0.1059357	0.5655036	0.3723966	0.6415132	0.4421400	0.4428098	0.0669173	0.3735302	0.0219225	0.4303404	0.5344329	0.4492636	0.8085871	0.0514690	0.6747849	0.0293365	0.1272069	0.2621851	0.1712514	0.6754650	0.0902198	0.7298402	0.1615025	0.4037797	0.7018372	0.3476960	0.4555336	0.2388963	0.6893921	0.5357885	0.1015914	0.2204345	0.6519630	0.3785277	0.6894732	0.4502101	0.1851368	0.7488409	0.2969035	0.3094862	0.3930048	0.2477021	0.6342385	0.2300984	0.6620626	0.3139409	0.6720356	0.0193804	0.4931432	0.0491256	0.1401924	0.4748376	0.7487936	0.3545718	0.1149363	0.1737031	0.1025546	0.0364015	0.0507453	0.1008374	0.7467217	0.2772050	0.6075505	0.2557190	0.4176077	0.5707891	0.0841384	0.4775241	0.2479511	0.1467095	0.2192406	0.1704422	0.2610827	0.8213816	0.7608983	0.5206548	0.7366378	0.5554052	0.5926721	0.0697280	0.0266332	0.5586825	0.0000000	0.4048668	0.4521971	0.6372241	0.3682327	0.1580564	0.6313176	0.1844792	0.6944555	0.6609875	0.6408021	0.0089105	0.4503535	0.4089621	0.0242331	0.7874340	0.3277084	0.5288374	0.6450828	0.3000040	0.0147038	0.4050593	0.7140249	0.6519060	0.6542371	0.7355665	0.7483884	0.5753807	0.0917383	0.7095606	0.0630642	0.7071464	0.6065308	0.3340532	0.1018067	0.5770318	0.4589156	0.5172624	0.4216170	0.5814221	0.5592240	0.7142120	0.5875826	0.7239493	0.7502534	0.3737228	0.5706430	0.5196425	0.6171581	0.7914618	0.4856128	0.5378089	0.8078184	0.3448695	0.6047922	0.7399742	0.4181254	0.1347337	0.6421386	0.2684473	0.1749190	0.5659380	0.6232913	0.5030873	0.5384030	0.9113000	0.1930984	0.3681748	0.4814438	0.0339071	0.6401643
0.7738672	0.7232990	0.0290975	0.0333373	0.3278854	0.0407778	0.2174833	0.0733271	0.6027772	0.2414475	0.6858204	0.2416069	0.4334845	0.0489412	0.4072164	0.0269718	0.4554056	0.6641931	0.5039296	0.7429486	0.0617450	0.6309124	0.0210333	0.0850771	0.2167474	0.1665868	0.6398631	0.1073735	0.7463674	0.1345802	0.4244481	0.7181263	0.4523999	0.3708031	0.2867099	0.6241224	0.5152162	0.0652633	0.2658304	0.7696117	0.3007228	0.7694162	0.3829624	0.1623400	0.6737703	0.2226254	0.2366806	0.3634027	0.2690682	0.4891835	0.3305585	0.5996312	0.2243023	0.5816444	0.0117443	0.4590673	0.0615217	0.2401952	0.3921540	0.6786669	0.4010460	0.0561040	0.1823661	0.1086438	0.0273889	0.0156670	0.0727040	0.7353273	0.2065520	0.5423587	0.4783469	0.3561458	0.4172867	0.0989428	0.6215592	0.3130587	0.1862051	0.3394343	0.2048302	0.1710203	0.7284399	0.7086272	0.7365898	0.6137926	0.5715603	0.5238409	0.0954164	0.0630223	0.3726659	0.2224698	0.0000000	0.2839082	0.6755564	0.3138612	0.1567170	0.6875969	0.1282816	0.6134723	0.7539696	0.7442561	0.0125919	0.3936256	0.3331179	0.0259017	0.8395420	0.3720089	0.3923870	0.6968382	0.2769194	0.0078717	0.3367819	0.6861590	0.7986855	0.4806216	0.6221455	0.5921111	0.5402678	0.1198610	0.9525072	0.0141059	0.8185622	0.5207682	0.3080174	0.1482848	0.6331829	0.3531869	0.5535663	0.4640530	0.6030592	0.5882166	0.7061017	0.6439656	0.5797673	0.6609706	0.4581871	0.5705558	0.6879392	0.6448503	0.7356523	0.6897588	0.5023478	0.7327693	0.4624091	0.5676418	0.6476284	0.5451919	0.1197063	0.5340823	0.2900654	0.1075411	0.5605687	0.5781641	0.5471109	0.6282270	0.6561957	0.2134354	0.3380012	0.3854216	0.0353578	0.4653281
0.6558366	0.6039388	0.0276467	0.0352946	0.3071926	0.0826087	0.1832226	0.1465519	0.5761023	0.2540282	0.7471446	0.2368635	0.4350504	0.0965362	0.3187883	0.0197287	0.6503802	0.6379781	0.5291938	0.5941225	0.0731218	0.6400556	0.0273293	0.0822817	0.2923271	0.1749962	0.7569863	0.0811107	0.6769660	0.1155042	0.3157751	0.6406978	0.5005336	0.3234397	0.2970617	0.6988428	0.7257074	0.1215788	0.2463924	0.7118326	0.3557667	0.7156114	0.3971780	0.1733395	0.7482502	0.1958003	0.2243361	0.3503214	0.1897732	0.5037411	0.2529738	0.4920089	0.2674036	0.6217528	0.0045136	0.4002881	0.0868087	0.2427648	0.4587602	0.6542130	0.3079913	0.1052304	0.0822737	0.0756712	0.0546716	0.0259384	0.1101472	0.6995743	0.2869967	0.5898480	0.2844159	0.3971753	0.3742158	0.1188651	0.6384425	0.2476944	0.1815474	0.2511982	0.1749144	0.1894888	0.6569170	0.6834579	0.6465192	0.8244110	0.5990223	0.7223895	0.0413734	0.1056317	0.5036557	0.2431496	0.3297313	0.0000000	0.7002825	0.4431048	0.2057856	0.6399992	0.1312189	0.7137267	0.7366333	0.6537006	0.0143653	0.4289534	0.4734351	0.0243083	0.8583244	0.3776316	0.4801377	0.7858492	0.2133750	0.0405304	0.3068020	0.7589587	0.6696852	0.6208543	0.7702489	0.5880291	0.5435800	0.0871672	0.6805209	0.0443967	0.7094035	0.6508957	0.2713897	0.0933872	0.6127861	0.3838247	0.4813968	0.5280925	0.6301148	0.5054642	0.6097379	0.7302267	0.5919719	0.7539554	0.4086331	0.5649510	0.5616041	0.5671302	0.6135836	0.6902315	0.6386962	0.5867186	0.3548580	0.4978384	0.6197707	0.5660233	0.1268504	0.7100001	0.3186455	0.0702104	0.7145708	0.5398595	0.6028749	0.6242070	0.6443980	0.2560374	0.5396600	0.4091394	0.0136647	0.6574661
0.6541068	0.7103940	0.0190306	0.0348305	0.3950395	0.1054702	0.2810371	0.0680593	0.5243525	0.3166336	0.7422309	0.2841228	0.3217327	0.0748726	0.3581635	0.0250848	0.4230875	0.5102204	0.5410205	0.8317625	0.1048904	0.6367371	0.0499031	0.1061064	0.2389973	0.1919737	0.6898651	0.1372387	0.7026356	0.1778794	0.3365620	0.6692163	0.4466618	0.3183053	0.2539930	0.6196064	0.5545464	0.1219882	0.2410644	0.6977669	0.3080841	0.7488304	0.3880008	0.2995380	0.8815056	0.2162965	0.3552984	0.3808297	0.2683584	0.5656244	0.2052342	0.5504455	0.2645022	0.5642323	0.0146887	0.4797217	0.0359611	0.2396028	0.4509661	0.6652716	0.3464977	0.0852968	0.1145875	0.0707830	0.0509977	0.0263025	0.1354869	0.7315136	0.2267884	0.6272045	0.4052688	0.3992125	0.3681755	0.0980822	0.6180570	0.2304875	0.2077491	0.2377524	0.2015227	0.2125885	0.7393776	0.7019916	0.6626129	0.6797478	0.4865456	0.4933187	0.0914608	0.0339409	0.4937702	0.2809779	0.4107723	0.3502267	0.0000000	0.4233783	0.1254398	0.6453958	0.1654443	0.7221781	0.6946017	0.6129821	0.0055880	0.4693943	0.3782968	0.0785707	0.7176761	0.3784782	0.4184938	0.6632155	0.2875844	0.0464847	0.4295964	0.7209943	0.7043449	0.4605763	0.6504393	0.6913244	0.5305959	0.1159640	0.7551067	0.0470157	0.5465491	0.6441198	0.4208131	0.1209762	0.5069283	0.4048816	0.5824789	0.5711654	0.6374085	0.6082896	0.5721327	0.7784789	0.7085892	0.8248651	0.3177096	0.6855875	0.5665158	0.6505381	0.7582747	0.5662287	0.5113134	0.5936408	0.2822370	0.5697893	0.6574254	0.4717789	0.1287295	0.7347191	0.3577064	0.1559492	0.5275745	0.5677360	0.5481349	0.7688387	0.7433161	0.2063656	0.4677962	0.3977275	0.0253626	0.5159518
0.6675258	0.7923439	0.0482801	0.0138529	0.3586115	0.0382926	0.1418706	0.1114125	0.5211792	0.2502948	0.6835736	0.3013214	0.3002721	0.0471496	0.3675727	0.0436607	0.4404833	0.6929520	0.5760874	0.8481509	0.0454685	0.7418507	0.0244428	0.1320250	0.3524470	0.2285075	0.6000568	0.0948846	0.6693279	0.1656661	0.4074394	0.6189944	0.4156350	0.3246528	0.2815809	0.7335828	0.5458415	0.1457348	0.2431108	0.4734775	0.3367685	0.6107967	0.3671676	0.2000148	0.7168300	0.1868508	0.2354114	0.4012408	0.1980394	0.5316240	0.3223112	0.6358669	0.2948480	0.6206601	0.0221773	0.4738872	0.0678047	0.2217487	0.5290735	0.6425255	0.3407968	0.1051002	0.1323059	0.0972959	0.0540127	0.0679365	0.1815885	0.5597662	0.3117976	0.5928165	0.4196932	0.5524038	0.4511912	0.1239984	0.5986513	0.2101552	0.1024522	0.2267279	0.1307424	0.1971398	0.7041174	0.6812689	0.6813003	0.7404380	0.6090972	0.5801604	0.0732119	0.0919195	0.5242295	0.2127831	0.4252969	0.3777106	0.6746845	0.0000000	0.1697889	0.6006387	0.1150315	0.6501749	0.6724532	0.6269854	0.0103727	0.4451136	0.5682429	0.0120192	0.7952024	0.3877695	0.5670523	0.7884631	0.2607869	0.0127052	0.3866102	0.5916994	0.6832717	0.5842558	0.7359711	0.6775768	0.6067176	0.0788962	0.7010500	0.0606373	0.8206867	0.5933077	0.3471822	0.0691222	0.6275659	0.4267081	0.4002346	0.5209568	0.7225825	0.5543657	0.5646214	0.5981487	0.6747779	0.8210438	0.4279912	0.6334416	0.6063209	0.5735125	0.7159255	0.6252333	0.5617281	0.6198845	0.4217700	0.4756767	0.6045592	0.5378169	0.1038809	0.6114111	0.2911334	0.1367966	0.5969364	0.5446290	0.5926734	0.7516574	0.6306529	0.1981382	0.4028709	0.4475610	0.0242034	0.6589945
0.6744199	0.7287130	0.0304711	0.0247004	0.4216254	0.0691016	0.2334858	0.1003526	0.5312551	0.3982780	0.7157860	0.2792826	0.4617767	0.0525571	0.3374791	0.0253390	0.4244486	0.6168061	0.6529061	0.7920136	0.0890400	0.5892390	0.0087844	0.1796844	0.2620050	0.2698576	0.7358433	0.1495147	0.6773823	0.1618175	0.4116662	0.6429319	0.5207438	0.3790367	0.2843159	0.6603324	0.5696307	0.1106989	0.3063828	0.7710251	0.4367643	0.7954664	0.3866496	0.1978109	0.7044650	0.2438676	0.2505627	0.4081465	0.2130834	0.4880332	0.2176103	0.5739632	0.2658471	0.7232875	0.0181823	0.4025182	0.0583068	0.2542091	0.3829306	0.7905933	0.2833822	0.0778442	0.0994010	0.0791847	0.0761632	0.0257288	0.1027918	0.6900778	0.2530009	0.6061851	0.3827796	0.4871445	0.4585212	0.0875785	0.7322232	0.2433394	0.1622072	0.2312440	0.1952489	0.1406784	0.7453113	0.6907949	0.6065435	0.6523960	0.5726348	0.6342440	0.1364571	0.1042496	0.6017100	0.2084553	0.3376878	0.3323204	0.5537607	0.3837751	0.0000000	0.6971858	0.2065104	0.7104548	0.7677193	0.7282475	0.0172654	0.4252877	0.5431547	0.0646884	0.5903972	0.4253537	0.4397411	0.8255862	0.2591472	0.0162874	0.2688933	0.6885296	0.6102473	0.5993558	0.8202522	0.6522893	0.5012791	0.1064560	0.7897321	0.0573559	0.6979712	0.7183959	0.2415729	0.0739781	0.5765400	0.3198110	0.4281236	0.4387802	0.6497567	0.6250030	0.6902200	0.6700959	0.7089127	0.7446962	0.3472038	0.5523454	0.6913822	0.5874109	0.6452955	0.6487541	0.5376392	0.8473513	0.3752311	0.6242078	0.7642280	0.5338187	0.1398677	0.6336045	0.2615217	0.1029469	0.5264571	0.6183872	0.5315080	0.6728207	0.7472529	0.2053712	0.4360504	0.5546716	0.0102358	0.6057521
0.7625745	0.6922446	0.0397044	0.0161238	0.3524661	0.0785772	0.1782339	0.0754755	0.5859289	0.2883946	0.6189312	0.2698654	0.4412078	0.0329453	0.4835745	0.0284733	0.4675329	0.6582436	0.4845460	0.6813498	0.0896439	0.8069359	0.0426472	0.0982130	0.2961957	0.2141108	0.6619402	0.1731161	0.5173983	0.1822351	0.4554310	0.5660276	0.5400762	0.3749593	0.2953306	0.6065459	0.4873181	0.1295068	0.2757350	0.6817249	0.3368926	0.7423269	0.4163897	0.2304099	0.6953350	0.3514881	0.2400188	0.3487561	0.2381527	0.5113848	0.2864941	0.5305771	0.2933042	0.5310110	0.0163857	0.3665701	0.0966762	0.2387636	0.4590243	0.7047892	0.3378792	0.0805857	0.0998347	0.0835793	0.0231657	0.0301033	0.1454009	0.5632827	0.2664699	0.7139563	0.4341690	0.5918653	0.4148238	0.1438277	0.4581456	0.3187449	0.2137182	0.2479448	0.1405567	0.1681509	0.6052665	0.8151455	0.6326445	0.7068390	0.6059045	0.6581668	0.0297172	0.0731997	0.6101725	0.2199848	0.3392791	0.4243606	0.6375641	0.4107702	0.1730175	0.0000000	0.1896917	0.5036290	0.5964972	0.5643929	0.0220872	0.4383714	0.4031125	0.0289588	0.6845549	0.4168425	0.4656350	0.7183698	0.3094157	0.0301378	0.3705750	0.6851918	0.6630915	0.6118212	0.7537798	0.6312601	0.6122516	0.0566647	0.6889899	0.0380422	0.7153216	0.5036792	0.3131805	0.0985019	0.6110405	0.3661922	0.4591634	0.6081027	0.6603109	0.5783329	0.6998365	0.6458990	0.6117922	0.6602320	0.3255941	0.6271621	0.6062030	0.6186033	0.7003564	0.6623111	0.4969567	0.7064398	0.2870478	0.6667589	0.4897567	0.4512697	0.1617315	0.7117059	0.2906017	0.1192357	0.6817168	0.5681525	0.4881330	0.7196667	0.6473911	0.2355835	0.3441659	0.3808290	0.0429443	0.6892922
0.6113585	0.6712980	0.0542070	0.0104641	0.2822815	0.1280952	0.1682606	0.0991036	0.5751896	0.2067715	0.8171776	0.2065112	0.3383818	0.0595356	0.2870622	0.0194953	0.4315716	0.6671865	0.5280453	0.7388050	0.0864197	0.6086230	0.0249211	0.0849072	0.2357046	0.2482177	0.6445524	0.1463406	0.5637499	0.2150122	0.4482202	0.5538460	0.6307768	0.3838701	0.3794501	0.6942137	0.5047026	0.1187751	0.2780698	0.7513539	0.3485678	0.6886961	0.3444516	0.2650996	0.7883968	0.3214084	0.2640880	0.4614121	0.2209034	0.5830466	0.2734598	0.4776516	0.2112612	0.5757913	0.0163855	0.4862954	0.0978412	0.1825936	0.3656626	0.6917064	0.3133526	0.0869987	0.0842151	0.0915229	0.0567656	0.0558825	0.1165661	0.7017596	0.2354077	0.4910252	0.4191184	0.4510015	0.4490913	0.1348509	0.5818608	0.2315189	0.1906916	0.2199319	0.1402926	0.2666726	0.7467063	0.6095998	0.7948773	0.6445652	0.5344095	0.6804683	0.0827935	0.0941439	0.4947600	0.2433269	0.3577473	0.3294206	0.6281417	0.3678382	0.1509806	0.6379008	0.0000000	0.6107968	0.6128159	0.7466953	0.0145480	0.5016250	0.4041292	0.0326803	0.6427178	0.3725313	0.4087373	0.6490568	0.3198737	0.0179728	0.3573227	0.6374293	0.7398968	0.4973434	0.6309362	0.6248601	0.5448518	0.0641372	0.6505005	0.0268219	0.5928882	0.5244553	0.3420232	0.1199862	0.5609433	0.3382885	0.4338789	0.4544588	0.7111513	0.6547517	0.6241610	0.5956013	0.6961273	0.6105014	0.5033322	0.4994752	0.5515118	0.6469561	0.5841493	0.6355156	0.5384327	0.6944950	0.3684445	0.5852372	0.6373210	0.4966043	0.1407103	0.7145487	0.3303995	0.1075997	0.5649401	0.5846059	0.5440296	0.7392729	0.6823425	0.2564859	0.4605934	0.4107182	0.0312229	0.6300582
0.6512159	0.5613637	0.0331646	0.0165175	0.3309780	0.0982021	0.1872801	0.0787197	0.6472725	0.2849185	0.6450685	0.3305906	0.3803975	0.0758055	0.3837920	0.0188636	0.4478165	0.7261908	0.4670947	0.7760161	0.0551825	0.6972757	0.0173400	0.1340294	0.2231138	0.1823948	0.6780095	0.1344764	0.5787121	0.1145032	0.2951546	0.6629079	0.5439843	0.2890187	0.2840692	0.5785756	0.5358429	0.1064527	0.3070925	0.7305279	0.4021142	0.7093604	0.3258938	0.1730154	0.5641719	0.2968111	0.2203363	0.3579895	0.2527803	0.5255939	0.2618228	0.5840392	0.2085245	0.5276723	0.0065652	0.4810929	0.1080938	0.2462009	0.3779690	0.6652419	0.2814179	0.1283218	0.1309069	0.0672711	0.0860067	0.0367447	0.1043429	0.6547136	0.2371568	0.5494273	0.4340183	0.4316323	0.3732788	0.0934775	0.7129274	0.2580238	0.2124430	0.2828888	0.2121718	0.2799658	0.6353367	0.6875724	0.6505301	0.6808972	0.5626152	0.6692771	0.1148289	0.0585579	0.5049599	0.3508599	0.4089853	0.3858974	0.7032410	0.3440065	0.1361433	0.6101627	0.1704979	0.0000000	0.6092860	0.6417804	0.0117343	0.3985940	0.4114758	0.0400891	0.7424317	0.3994924	0.4538019	0.6691622	0.3020401	0.0158200	0.3218234	0.7225425	0.7236822	0.5561245	0.8424289	0.6113218	0.4702446	0.1625550	0.7959755	0.0562919	0.7362441	0.6129334	0.3646346	0.0989376	0.4951023	0.4581603	0.4089156	0.6355273	0.6326252	0.6140708	0.6619897	0.6798881	0.6755474	0.6385260	0.4474075	0.6254561	0.5735008	0.6498235	0.7867162	0.6661833	0.5872677	0.7061763	0.3147750	0.6425947	0.5488877	0.4641660	0.1873857	0.6998948	0.3693389	0.1019268	0.6556570	0.5981682	0.5722239	0.6814611	0.6814207	0.2160847	0.4311107	0.3935275	0.0339271	0.6546167
0.6511346	0.6999369	0.0167868	0.0200867	0.4456152	0.1189254	0.2143214	0.0833847	0.5391481	0.3007742	0.5026431	0.2787009	0.4447818	0.0477193	0.3335975	0.0125111	0.3539905	0.5811555	0.5241027	0.5878375	0.0478053	0.6642896	0.0511894	0.0771972	0.2825694	0.1856104	0.6833579	0.0848059	0.7533611	0.1775831	0.4304885	0.6220347	0.5060645	0.3350161	0.2690001	0.7365790	0.5300526	0.0822008	0.3469397	0.7837933	0.2585188	0.7576368	0.4774278	0.2149400	0.6156918	0.2476803	0.2946350	0.3884022	0.2581962	0.5172254	0.3405590	0.4587038	0.1978489	0.5786097	0.0188950	0.4134133	0.0581568	0.1861679	0.3886484	0.7267039	0.3119431	0.1262330	0.1046657	0.1216040	0.0735468	0.0317262	0.1159415	0.6642893	0.2284123	0.5486577	0.4505670	0.3665290	0.4262235	0.0922292	0.4722523	0.2910484	0.1622826	0.2587986	0.1243434	0.2639276	0.7453545	0.7161206	0.6866784	0.6050907	0.6145043	0.5674710	0.0837208	0.0679068	0.4336148	0.1580878	0.3049349	0.4284126	0.5963551	0.3602649	0.1282711	0.6469688	0.1552897	0.6978583	0.0000000	0.7134433	0.0110298	0.4418578	0.4344104	0.0417003	0.6331145	0.3810850	0.4718206	0.6316169	0.2711856	0.0271400	0.2653783	0.6672035	0.6868199	0.6184749	0.7517158	0.6759924	0.4650420	0.0885776	0.6745191	0.0255581	0.7404442	0.6560299	0.3425523	0.0962909	0.5361850	0.4664443	0.6549004	0.4043143	0.5749219	0.5783890	0.7515536	0.6090144	0.6660050	0.6618005	0.4497737	0.6218102	0.6278642	0.6503723	0.7672606	0.7229366	0.4699749	0.6202999	0.3331742	0.7201370	0.6271774	0.5771585	0.1253237	0.7512405	0.2812206	0.1033139	0.5844407	0.6057258	0.4857284	0.6512805	0.7439934	0.2131751	0.4812068	0.4715270	0.0197290	0.4758786
