G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	G101	G102	G103	G104	G105	G106	G107	G108	G109	G110	G111	G112	G113	G114	G115	G116	G117	G118	G119	G120	G121	G122	G123	G124	G125	G126	G127	G128	G129	G130	G131	G132	G133	G134	G135	G136	G137	G138	G139	G140	G141	G142	G143	G144	G145	G146	G147	G148	G149	G150	G151	G152	G153	G154	G155	G156	G157	G158	G159	G160
0.6493735	0.6257338	0.0351841	0.0348722	0.3134875	0.0919549	0.1379692	0.1419782	0.4645404	0.3601650	0.4721065	0.3462116	0.4128602	0.0002676	0.4391970	0.0296901	0.6437376	0.6201509	0.4366270	0.6204842	0.0441275	0.8093097	0.0183110	0.1347914	0.1997206	0.2390818	0.6250655	0.0786067	0.5309637	0.0002566	0.2448855	0.6409799	0.3803108	0.5052460	0.3980711	0.6366993	0.5904220	0.0852317	0.1758358	0.7025847	0.2436035	0.6946334	0.5901971	0.0992848	0.8002332	0.1610509	0.1444510	0.3447079	0.5574897	0.3539674	0.3578890	0.6275877	0.0847331	0.5424632	0.0522634	0.3170994	0.0632909	0.2578614	0.4278965	0.5925001	0.2432473	0.0755241	0.1155960	0.0888467	0.0143184	0.1001212	0.3288599	0.6099588	0.1311082	0.6819855	0.3257913	0.3936320	0.5141136	0.2416767	0.6080507	0.2505285	0.1126865	0.2179390	0.1156376	0.0329877	0.6035709	0.6161379	0.7686709	0.6256856	0.5953046	0.7560543	0.0971919	0.0609292	0.4571985	0.3209211	0.4512380	0.3828750	0.5947693	0.4028816	0.2028451	0.6028790	0.1681780	0.6455013	0.6422932	0.6045642	0.0111725	0.4688604	0.6158657	0.0001375	0.6762674	0.4445596	0.4790667	0.7414428	0.2809892	0.0061573	0.4395579	0.6844826	0.6785736	0.6490386	0.7754139	0.6320950	0.5806755	0.0045710	0.6036125	0.0010356	0.6239005	0.6627787	0.1868411	0.0003752	0.7077211	0.4051861	0.4694971	0.4530829	0.5870820	0.6252975	0.6055125	0.5975042	0.6922846	0.5583123	0.4072736	0.6833050	0.5488780	0.7320380	0.7935395	0.5985346	0.5437379	0.5869770	0.4176799	0.5346278	0.5600248	0.4603319	0.0554132	0.6559668	0.4138446	0.3053422	0.6881050	0.5839188	0.5679270	0.7595769	0.7928572	0.1684760	0.5213831	0.5661365	0.0073332	0.5960156
0.5544804	0.7686519	0.0367160	0.0000232	0.3618724	0.1247060	0.1314315	0.0785250	0.5740315	0.3277583	0.5923639	0.2648330	0.5742596	0.0708285	0.4186630	0.0517692	0.2855004	0.4451423	0.3596672	0.7227268	0.0472305	0.5644745	0.0024645	0.1086877	0.3161102	0.0632616	0.6781726	0.0919987	0.5280652	0.0073816	0.4942105	0.5837842	0.4310547	0.2275198	0.2172197	0.6222968	0.5475922	0.3888846	0.5315058	0.7346951	0.3192144	0.6469548	0.3429993	0.3527969	0.7686495	0.1502300	0.0979015	0.3920118	0.1678157	0.6924460	0.4120325	0.3593549	0.3470054	0.5165335	0.0015060	0.6115879	0.2203288	0.2042386	0.1969233	0.6677544	0.3565554	0.1431086	0.0572296	0.0567162	0.0014164	0.0259164	0.0908927	0.7035015	0.2486193	0.4988392	0.1566583	0.4042133	0.3755920	0.1481834	0.6689465	0.1140172	0.1368758	0.2249516	0.2108672	0.2254045	0.5870436	0.7830499	0.6031902	0.6467563	0.6675276	0.5877431	0.0489569	0.0006000	0.4983563	0.1977161	0.3487514	0.4156035	0.6954567	0.4069490	0.1937008	0.6487969	0.0874430	0.5355937	0.6379752	0.6939916	0.0151843	0.4710494	0.4986256	0.0281651	0.5646102	0.5697176	0.6040291	0.6261679	0.1139483	0.0166835	0.3283007	0.7032859	0.6724877	0.6468669	0.7538022	0.8095482	0.5989067	0.0551090	0.5861199	0.0466680	0.7830119	0.5287312	0.3282452	0.0526581	0.5845487	0.4338914	0.6662713	0.5632778	0.5634180	0.6461200	0.6553826	0.8500079	0.4417874	0.6909672	0.4389074	0.6642804	0.7391148	0.4448435	0.6287162	0.5816671	0.5513155	0.7283171	0.2843723	0.6170005	0.7727815	0.4606334	0.1242490	0.7324148	0.5299099	0.1277053	0.5803626	0.5467457	0.5575605	0.6444799	0.6382660	0.1855423	0.4907189	0.4722292	0.1098215	0.5262982
0.5929218	0.7032974	0.0082246	0.0000024	0.1546276	0.0855108	0.1428604	0.0646769	0.6311958	0.2699083	0.7193240	0.1685724	0.4770961	0.0565567	0.5525251	0.0190442	0.5493597	0.7456616	0.4565413	0.7736004	0.0272319	0.6074641	0.0003884	0.1798108	0.0526696	0.2280289	0.8098927	0.0710964	0.6217926	0.0015051	0.4993366	0.7302372	0.4501252	0.2325825	0.3606130	0.6241092	0.3296618	0.3807798	0.3573695	0.3140395	0.1757956	0.7375959	0.5151087	0.3144040	0.6658300	0.2177495	0.3339752	0.4220999	0.2892821	0.6339142	0.1327673	0.6280383	0.0281758	0.6245710	0.0668804	0.0666781	0.0063140	0.1450754	0.3938595	0.4352859	0.4509303	0.0748723	0.1267521	0.0433379	0.0305630	0.3363153	0.3485781	0.4872630	0.0241258	0.4433173	0.3776819	0.3230220	0.3909036	0.2947868	0.5993402	0.0878268	0.2396382	0.2414971	0.2106289	0.1469633	0.4816842	0.5897834	0.7757573	0.7050700	0.4254944	0.5606480	0.0159453	0.0699856	0.3808624	0.3411085	0.5699822	0.3191687	0.6857455	0.2542675	0.1198845	0.5468331	0.1199531	0.6235861	0.5330373	0.7559093	0.0223147	0.4978695	0.3345946	0.0001186	0.7026211	0.2890924	0.3360819	0.5986204	0.3395939	0.0769878	0.3120646	0.6224524	0.7449498	0.4070935	0.5831878	0.5982066	0.4744857	0.1112093	0.5756730	0.0088052	0.4176566	0.4466637	0.3576081	0.0476146	0.5963908	0.3881130	0.3751309	0.4335552	0.6767203	0.6049962	0.6407167	0.5266845	0.7427461	0.6529750	0.4259825	0.5007393	0.6046899	0.5083865	0.7382415	0.7047606	0.5682035	0.7914270	0.2858047	0.5179207	0.6830020	0.4498417	0.0852745	0.6508299	0.1946016	0.1026703	0.4184864	0.8853251	0.4568754	0.7230021	0.6586969	0.2623812	0.2690089	0.2753216	0.0018006	0.3407559
0.6381536	0.4490359	0.0740176	0.0029178	0.2291228	0.1020586	0.3374885	0.1338283	0.4053928	0.7546818	0.4128552	0.5473478	0.6629522	0.0302250	0.5952717	0.0359849	0.2257225	0.2948524	0.6706142	0.4316710	0.0809871	0.7789340	0.0351952	0.0906369	0.1030073	0.2253954	0.7055683	0.0665745	0.6089816	0.0125288	0.1990558	0.6743268	0.4625999	0.1914221	0.2842366	0.6510717	0.5723491	0.0720717	0.1464483	0.6856728	0.2638544	0.7069404	0.3030037	0.5602136	0.7202710	0.2689978	0.3616960	0.3557043	0.2024542	0.4353201	0.5249160	0.3239370	0.2487598	0.6811207	0.0002452	0.4922748	0.1266043	0.1884024	0.2208661	0.7898471	0.2838498	0.3323896	0.3594296	0.3475838	0.0441256	0.0018028	0.1533689	0.7937257	0.1958883	0.3889809	0.3040649	0.3188392	0.4678604	0.0773543	0.4710413	0.3287800	0.0226284	0.2746487	0.1460922	0.1113092	0.6584919	0.7561087	0.6106260	0.7294757	0.5864400	0.5019806	0.0612017	0.0566750	0.6221751	0.1281518	0.4648184	0.4153386	0.7150648	0.2771575	0.1843715	0.7552386	0.0984673	0.6791304	0.6585147	0.6418567	0.0023529	0.4473523	0.5074492	0.0064296	0.6307850	0.3187877	0.5747225	0.8558988	0.3197578	0.0015140	0.4203147	0.7006311	0.6005521	0.4631203	0.6468960	0.6116513	0.7282480	0.0014860	0.6131679	0.0021381	0.5893783	0.6499832	0.2400775	0.1000920	0.6949217	0.3731873	0.6378268	0.4835678	0.7043356	0.6328012	0.7490618	0.5692668	0.6090446	0.8000042	0.4657619	0.6439704	0.6399451	0.7053574	0.7398360	0.6692575	0.4323880	0.6363649	0.2529539	0.4540506	0.7928109	0.4121611	0.1339039	0.6103066	0.3253314	0.1534757	0.5229480	0.4904376	0.5446739	0.7353809	0.7381997	0.3093296	0.4195198	0.5343671	0.0015727	0.4652445
0.7270876	0.4453957	0.0178482	0.0220058	0.1394825	0.1026851	0.1856545	0.0947758	0.5493101	0.3899051	0.4887420	0.3754238	0.4832832	0.2441258	0.3652005	0.0022394	0.4399476	0.6878892	0.0834817	0.4046828	0.0488051	0.6538235	0.0740996	0.0137341	0.2417237	0.2182106	0.6049266	0.0819749	0.6187569	0.0024899	0.4159259	0.6724982	0.5253573	0.5639016	0.3808485	0.6071770	0.5816848	0.0675615	0.5754824	0.6302159	0.5683928	0.6165691	0.2658134	0.0093702	0.7105346	0.2462203	0.0532522	0.4349323	0.1666014	0.4267763	0.2791619	0.5844961	0.3126033	0.6656148	0.0004187	0.4324329	0.0039144	0.0670570	0.1808365	0.6710210	0.3070686	0.1030052	0.1669741	0.0542500	0.0573643	0.1123234	0.0336743	0.6858658	0.1424770	0.3524249	0.3549880	0.3628095	0.4816549	0.1721448	0.6613656	0.2305183	0.2100326	0.2356344	0.2579843	0.2507713	0.6944236	0.7737544	0.8948238	0.6848379	0.5714155	0.6803098	0.0544519	0.0469856	0.5502188	0.3025331	0.3768761	0.3340682	0.6168641	0.5344643	0.1464364	0.7781932	0.0762936	0.7114719	0.7755485	0.7490754	0.0046438	0.5176405	0.3873868	0.0005106	0.8318656	0.3929470	0.5464281	0.6434284	0.1852055	0.0170080	0.3983790	0.6708065	0.6246954	0.5105932	0.6364195	0.7369817	0.5018665	0.0506948	0.4832396	0.0012354	0.7757531	0.6545757	0.3280329	0.0015417	0.5430284	0.4397440	0.7174226	0.5481721	0.7011334	0.6374542	0.5556842	0.6291048	0.6794362	0.5863636	0.4501143	0.6993501	0.6208220	0.6358640	0.7520177	0.8266905	0.4395007	0.6826445	0.1238956	0.5575774	0.5478477	0.4733599	0.0036589	0.7286946	0.4280059	0.1701174	0.5814925	0.7186969	0.5102181	0.5862263	0.6682567	0.1741908	0.3614934	0.4560799	0.4741410	0.6597683
0.5922370	0.5849222	0.0187104	0.0001618	0.3037377	0.0876158	0.3217144	0.0488876	0.5565086	0.4559506	0.6263494	0.2764243	0.3048376	0.1468796	0.3170120	0.0241337	0.3394046	0.6680897	0.7290214	0.8231708	0.0234609	0.7968702	0.0002356	0.1118057	0.2463816	0.1296720	0.6523023	0.1470925	0.6143173	0.0099327	0.5148664	0.7118011	0.3934931	0.6232615	0.2426807	0.4862707	0.5345453	0.1208971	0.3474602	0.6740361	0.3426706	0.5332597	0.2703935	0.1046289	0.6267442	0.2372596	0.4509862	0.5571165	0.3545319	0.3906668	0.3427005	0.5580537	0.2248638	0.5804805	0.0468371	0.6966673	0.0257200	0.1970354	0.5432293	0.7201427	0.4064988	0.1584169	0.1558672	0.0901879	0.0731407	0.0001266	0.2067126	0.6781416	0.2642502	0.6660773	0.1371451	0.5182760	0.3507697	0.1974743	0.5945978	0.0012060	0.2173948	0.1846780	0.2288186	0.1870490	0.7217795	0.7553647	0.7131692	0.5460668	0.5893459	0.7874816	0.0580173	0.0826557	0.5883331	0.2169618	0.3707935	0.4040942	0.5875375	0.4592288	0.1760592	0.7163121	0.1387860	0.6119561	0.5853076	0.6917789	0.0032570	0.4959969	0.5249897	0.0055616	0.6287603	0.3259457	0.4165392	0.6280099	0.2629036	0.0121042	0.4591998	0.6739398	0.7115139	0.4769165	0.6172354	0.5861281	0.7220158	0.0013245	0.6259633	0.0510748	0.6872624	0.5867012	0.3169982	0.0644614	0.7014086	0.4422251	0.5798866	0.5168361	0.5779686	0.6299753	0.6133854	0.6793493	0.7658579	0.6655936	0.4166114	0.6235160	0.5315876	0.5549226	0.7040863	0.6198647	0.5004864	0.6390178	0.4765562	0.6264561	0.6151881	0.4720874	0.1957047	0.6216557	0.1763975	0.2915756	0.4943307	0.6204849	0.4933871	0.6619993	0.6288343	0.2250067	0.3944713	0.4126298	0.0036204	0.5286310
0.5471837	0.6927501	0.0566276	0.0111603	0.1730883	0.0923026	0.1433030	0.0030204	0.6266218	0.1884619	0.7074648	0.2830742	0.3375824	0.3870458	0.1975050	0.0405611	0.4554497	0.6971101	0.7191806	0.6412698	0.0555012	0.7535739	0.0199727	0.3500267	0.2487583	0.0107246	0.6161159	0.0612767	0.4516450	0.0006657	0.2729276	0.5991174	0.3700908	0.6451283	0.4345177	0.7842605	0.2619880	0.2597496	0.2671410	0.5187933	0.0579923	0.6583524	0.3411740	0.1722146	0.6055257	0.2728583	0.2894319	0.4436428	0.3348931	0.3212153	0.1840156	0.5239534	0.2933935	0.6044986	0.0937878	0.6050361	0.0335970	0.2470604	0.2759146	0.6774034	0.1727337	0.0565047	0.0848514	0.0792867	0.0224834	0.0056441	0.3404229	0.4887272	0.1701047	0.4652775	0.4738765	0.4009540	0.3437696	0.1496708	0.6175281	0.0149425	0.1506401	0.4744100	0.2100974	0.3938611	0.7590077	0.7589364	0.7305242	0.6984056	0.4317019	0.6276359	0.0936059	0.0260683	0.4611168	0.2110401	0.2248855	0.2818670	0.5661702	0.3673870	0.1799327	0.5421208	0.0802379	0.7021753	0.5939949	0.6487039	0.0088990	0.2974235	0.1855911	0.0009871	0.6061348	0.3891323	0.4562210	0.7005109	0.2339813	0.0125841	0.3573731	0.7441627	0.7942861	0.3824707	0.7817236	0.5326563	0.4850475	0.1080942	0.6179383	0.0369681	0.7886593	0.5355596	0.3665542	0.0014849	0.6347629	0.4158881	0.4718855	0.4147183	0.5236884	0.6980231	0.7083855	0.5635450	0.6492105	0.6925620	0.2914079	0.4949758	0.6416402	0.4417584	0.6127842	0.6611475	0.4409349	0.6798152	0.3551545	0.6927582	0.6558935	0.4854684	0.2591041	0.5800566	0.1072573	0.0721716	0.3810294	0.6410801	0.6477368	0.6777719	0.5341389	0.3685205	0.2891872	0.3180688	0.2048873	0.6639567
0.6924754	0.6414561	0.0122082	0.0007227	0.3214036	0.0719480	0.1334535	0.0124997	0.4837072	0.2212069	0.5923925	0.1820513	0.3260047	0.0036888	0.2046131	0.0490621	0.4943268	0.7104908	0.4074581	0.7676662	0.1076029	0.7477686	0.0007772	0.0064067	0.3017265	0.3971454	0.7143812	0.0593930	0.4102764	0.2045502	0.5967817	0.4215790	0.4268588	0.2242541	0.2717398	0.5538128	0.4663401	0.1912891	0.3905714	0.6447759	0.4343055	0.4758405	0.5514216	0.4961295	0.5006504	0.2331727	0.1279807	0.4893580	0.4227206	0.5532218	0.4076223	0.4611294	0.2105841	0.6717049	0.0572374	0.4195585	0.5167123	0.2530407	0.4109352	0.7827065	0.2597009	0.0833336	0.2235359	0.1290172	0.0302685	0.0026190	0.3272217	0.6576065	0.0542043	0.5552461	0.3355330	0.4284203	0.4328053	0.4720252	0.5625863	0.2576226	0.1472058	0.4010687	0.0905306	0.2295672	0.6568803	0.7107600	0.7086417	0.7660749	0.4420623	0.7169328	0.0165726	0.0395466	0.4506478	0.2729099	0.4173154	0.3927375	0.6286571	0.1615757	0.0732344	0.5910633	0.1496148	0.6295268	0.5996297	0.7579092	0.0489750	0.4656124	0.1560592	0.0447629	0.6461249	0.5509986	0.3939737	0.6405316	0.2150774	0.0056146	0.3811225	0.8536072	0.6232642	0.4472849	0.7066167	0.5855725	0.4730613	0.1031257	0.6618423	0.0079107	0.6429860	0.7010519	0.2946067	0.0896309	0.5329913	0.3582673	0.4243857	0.3213660	0.4890418	0.6339423	0.5454292	0.5130543	0.5891574	0.5818775	0.3340776	0.4799904	0.5513690	0.5524428	0.7834761	0.5899060	0.4015780	0.6079754	0.4974160	0.6720903	0.7162277	0.4166328	0.1232895	0.6242650	0.2778158	0.2452538	0.5441661	0.6552546	0.4800900	0.6853104	0.6410088	0.2026501	0.3702469	0.3483895	0.0020473	0.7489443
0.6241885	0.4677245	0.0300563	0.0006809	0.4296089	0.0861604	0.1809528	0.1285904	0.3987423	0.5421800	0.5294552	0.5171495	0.2222365	0.0752412	0.4562840	0.0009949	0.2532498	0.7771224	0.4330443	0.5963053	0.0952300	0.6745502	0.0001003	0.2483841	0.2940386	0.1889154	0.7213877	0.1417508	0.5742513	0.1810057	0.6119523	0.4439161	0.3432092	0.0669583	0.3034971	0.7909871	0.4457884	0.0881935	0.2768264	0.5304308	0.1304850	0.7508247	0.3632993	0.4077913	0.3632145	0.3260919	0.2278450	0.6122370	0.4325741	0.1798124	0.4477625	0.5597466	0.0820051	0.3393779	0.1925442	0.2257469	0.0441792	0.2284831	0.5657301	0.6395899	0.2959222	0.1186817	0.3139996	0.3888413	0.0030436	0.2716437	0.0986463	0.3908930	0.0692971	0.3873967	0.5023873	0.1192236	0.4917161	0.0420729	0.2876906	0.1897118	0.1745437	0.4224624	0.2615384	0.3598594	0.7015216	0.5422758	0.7317037	0.6386906	0.3675098	0.5175723	0.1159188	0.0626475	0.2571674	0.2870938	0.2522683	0.3196725	0.5755236	0.0888787	0.2048343	0.4508060	0.1546283	0.7629763	0.5758043	0.5541935	0.1294330	0.2209052	0.2604620	0.0304879	0.6007128	0.2840660	0.2267443	0.5257840	0.3543750	0.0203045	0.3149692	0.6646389	0.6890236	0.2829935	0.6955973	0.4481992	0.4139027	0.0699545	0.6284130	0.0586362	0.6740032	0.4941976	0.4063274	0.1223349	0.6038813	0.2505739	0.2680217	0.2685518	0.1276092	0.4332286	0.7162321	0.4610936	0.5527055	0.7896477	0.1899566	0.3927626	0.5809350	0.4951273	0.6874491	0.6760845	0.3510936	0.5904729	0.1527601	0.5883646	0.7129431	0.3304216	0.0176468	0.5776613	0.3309902	0.0277684	0.1837420	0.5184706	0.2365438	0.5180535	0.8280904	0.0948977	0.4558897	0.1631253	0.1191855	0.4458934
0.6365728	0.7305265	0.0127977	0.0000080	0.3654444	0.0549433	0.0982662	0.0405647	0.5615547	0.3478538	0.6367604	0.3542551	0.4372662	0.0290085	0.2480820	0.0491732	0.5007475	0.5942270	0.8095472	0.6486573	0.0854994	0.6028702	0.0146096	0.1516266	0.0033087	0.0418473	0.6707338	0.1380681	0.5875813	0.1159731	0.2335026	0.5736107	0.4406283	0.3053562	0.3728194	0.5660392	0.6681437	0.0606671	0.4667797	0.7472871	0.3667415	0.7751079	0.3635040	0.5877099	0.7717231	0.2677868	0.3109579	0.3602896	0.3220143	0.6004001	0.3878449	0.6589128	0.1454796	0.5231523	0.0104932	0.5492427	0.4924385	0.0766025	0.3659535	0.5886023	0.4059852	0.1033059	0.1661073	0.0742884	0.0470480	0.0885978	0.2072191	0.6654123	0.2690216	0.4805759	0.2668927	0.2462073	0.4465580	0.0398839	0.7049422	0.2006759	0.1545384	0.2346283	0.1086257	0.0364412	0.6695690	0.6134022	0.6016100	0.7316755	0.5464254	0.7420413	0.0549344	0.0015143	0.6825634	0.1526481	0.3805559	0.4688008	0.6787006	0.3655480	0.1779702	0.6062448	0.2322708	0.7758023	0.5836387	0.6062042	0.0187616	0.5139252	0.5621255	0.0430453	0.6171095	0.3574657	0.4596150	0.6849488	0.2177334	0.0251202	0.3190251	0.7677457	0.6116250	0.7149060	0.6275947	0.7172327	0.5927803	0.0077612	0.6795795	0.0328166	0.8249682	0.6202873	0.2999631	0.0034846	0.6701097	0.4238803	0.4999366	0.5721157	0.6847380	0.6127093	0.6334123	0.7322143	0.6129625	0.7207479	0.5583294	0.6999132	0.5311882	0.5988849	0.5089559	0.5959458	0.6155946	0.7248165	0.3543022	0.7105325	0.6167946	0.4668456	0.3299205	0.5873730	0.1748875	0.1108708	0.6024933	0.4958057	0.4679704	0.7401054	0.6624855	0.1976675	0.3752611	0.4131664	0.0654446	0.5019992
0.7231553	0.4374764	0.0246305	0.0267901	0.2295356	0.0825714	0.2171120	0.0730868	0.3651928	0.5062681	0.4079678	0.5120882	0.5225069	0.0461734	0.3815536	0.0055116	0.2533408	0.5928753	0.6448256	0.6333214	0.0370880	0.7690405	0.0336114	0.1487963	0.3571583	0.1649704	0.6314678	0.0908635	0.6267566	0.0019249	0.1350228	0.6310535	0.4634389	0.6697861	0.3271988	0.7042407	0.5766066	0.1179980	0.2900839	0.6635428	0.3911471	0.6741056	0.3781535	0.1637388	0.6812590	0.1939218	0.4840195	0.1712778	0.2042344	0.6021444	0.1281841	0.7316362	0.2977768	0.6650754	0.0000474	0.0941863	0.0042820	0.2887325	0.3390029	0.7904337	0.4803395	0.1464773	0.1709291	0.2124710	0.0001769	0.4736280	0.2084381	0.3693881	0.0139347	0.5848157	0.3442231	0.2678353	0.4418351	0.1098187	0.4773633	0.1838543	0.0190582	0.2610666	0.1404387	0.0268711	0.7489254	0.7123588	0.5911209	0.6579541	0.6377125	0.6546866	0.0340505	0.0415455	0.5382144	0.2601146	0.3688530	0.5546302	0.5526430	0.2615400	0.1412392	0.7086876	0.1864406	0.5978043	0.8357667	0.6476057	0.0265247	0.5619909	0.3424335	0.0007894	0.7681628	0.3705538	0.4021915	0.6660681	0.2881072	0.0000749	0.3542798	0.7479911	0.6464306	0.6525735	0.6725289	0.6435375	0.6794460	0.0006847	0.7283519	0.0356819	0.5879348	0.7091677	0.3711939	0.1109801	0.6525118	0.3381616	0.5389098	0.3074205	0.6317794	0.5822893	0.5719208	0.5533300	0.6644913	0.6849516	0.4778495	0.7005223	0.7214050	0.5827144	0.6361070	0.5878268	0.6658230	0.6847447	0.4799058	0.3818351	0.6193051	0.5452156	0.3314354	0.7107819	0.4421467	0.1083537	0.4886584	0.5678027	0.4153777	0.7170088	0.5519934	0.2448201	0.3207104	0.5060595	0.2559354	0.4894860
0.6932893	0.8003401	0.0100743	0.0035378	0.3969209	0.0824329	0.0872261	0.0264083	0.6919482	0.3595454	0.7448929	0.2422283	0.3780965	0.1311707	0.0511799	0.0001919	0.4771024	0.5858952	0.4778278	0.6590961	0.0755832	0.6897821	0.0110049	0.0950459	0.0007786	0.0656535	0.6832985	0.0600764	0.7166930	0.1045701	0.5562548	0.7645304	0.4981009	0.6500457	0.3788085	0.6094990	0.5769483	0.0530194	0.2255760	0.4437774	0.4309347	0.6866548	0.3798459	0.1371729	0.7497293	0.2431127	0.2888853	0.1977914	0.3000087	0.5392318	0.1223707	0.6737960	0.1627628	0.4653802	0.0683153	0.6056855	0.0310561	0.1216993	0.2898306	0.7260108	0.4888877	0.0775557	0.0839171	0.0406491	0.0181109	0.0004553	0.1303404	0.6566216	0.2755376	0.3365049	0.3848334	0.3196215	0.5512093	0.1993601	0.6048591	0.2455868	0.1926080	0.2176539	0.1805651	0.1066336	0.6520377	0.6132215	0.5878152	0.6665791	0.5535398	0.6213264	0.0607063	0.0016147	0.4669031	0.2612173	0.4041448	0.4353238	0.5772335	0.3208062	0.0612553	0.6314899	0.1932421	0.5566276	0.6984374	0.8194604	0.0103830	0.5620479	0.3698140	0.0002239	0.7101113	0.4706680	0.5567509	0.5025487	0.2797381	0.0037916	0.4094751	0.5828679	0.5864038	0.5463509	0.6790758	0.7651842	0.5751869	0.1132481	0.5757212	0.0013564	0.6497864	0.5893320	0.3106771	0.0883572	0.5781380	0.4651326	0.7807460	0.5706927	0.5704275	0.5935399	0.6836931	0.7196533	0.6837296	0.7162811	0.3877180	0.6094473	0.6368725	0.4977974	0.6937729	0.7759110	0.4731910	0.7174596	0.3775621	0.5951216	0.6110147	0.4249594	0.2552383	0.7382168	0.4258091	0.0678266	0.4119492	0.4978366	0.4739646	0.7725794	0.7412392	0.1058058	0.4265496	0.3256770	0.3656225	0.5637820
0.5193744	0.5431776	0.0399659	0.0000168	0.3472394	0.1197620	0.2923897	0.1711437	0.4836898	0.4215077	0.6073192	0.4304745	0.2149560	0.0504919	0.2596012	0.0254448	0.4639045	0.5363383	0.7507823	0.2053357	0.0507778	0.7686828	0.0207924	0.1259861	0.0085928	0.0982786	0.6783132	0.1208885	0.6512796	0.0672507	0.3945438	0.6239441	0.4982761	0.3019215	0.3156221	0.2696765	0.3194570	0.1778913	0.2111990	0.5153372	0.4196800	0.3700339	0.3890496	0.5267557	0.7268166	0.2288084	0.3034851	0.4141136	0.5369866	0.6806306	0.1461223	0.4919274	0.1874185	0.6593367	0.1790633	0.4932905	0.0464460	0.1958360	0.6268155	0.6900032	0.2786477	0.1646841	0.2327746	0.1661294	0.0340869	0.0321930	0.2091046	0.5608928	0.2477444	0.5811877	0.3817753	0.3477192	0.4724812	0.0902796	0.5731295	0.3302520	0.1600162	0.3219657	0.1398065	0.2967934	0.6076013	0.7104105	0.7523530	0.6451357	0.5997324	0.5673498	0.0231112	0.0045889	0.3763924	0.3206365	0.3011654	0.4491420	0.5815115	0.3764368	0.1000792	0.6123546	0.1147540	0.5874391	0.7594895	0.6350105	0.0200046	0.5534930	0.4386631	0.0001059	0.8094222	0.4330016	0.4002334	0.6969742	0.2828241	0.0091606	0.3303425	0.6485371	0.7131604	0.5012758	0.6258991	0.5900489	0.5476721	0.0035611	0.5939679	0.0349490	0.6905096	0.5714905	0.2053942	0.0802316	0.7970006	0.4612669	0.4750878	0.3229346	0.6789924	0.6540951	0.6468879	0.5956600	0.5987557	0.5751826	0.3214994	0.5035333	0.6493631	0.7006310	0.6155148	0.6103842	0.4274830	0.7039610	0.2346629	0.3890139	0.7608103	0.4998752	0.2194494	0.6209909	0.2522836	0.0898246	0.5345427	0.5163553	0.5758042	0.7157762	0.6762883	0.2086318	0.2587099	0.3402946	0.3262940	0.7188798
0.7805975	0.5906523	0.0296413	0.0320844	0.3684524	0.1030885	0.1583587	0.0215981	0.5643229	0.3399020	0.6587016	0.2144432	0.7370008	0.1202945	0.5457825	0.0001121	0.4123086	0.6866058	0.5813606	0.4819387	0.0310557	0.7537564	0.0314198	0.2379392	0.0049550	0.1245404	0.7384561	0.1133424	0.5681816	0.0102652	0.3671637	0.3872396	0.4763374	0.2891221	0.3239351	0.5576236	0.4954438	0.1601965	0.1109375	0.7435243	0.4339311	0.6069521	0.4505332	0.3261700	0.6447726	0.2527797	0.5163382	0.2489545	0.2497520	0.5947226	0.4541857	0.6319814	0.2438202	0.4573282	0.1433998	0.4610729	0.1200271	0.1260178	0.2485044	0.6762255	0.4017717	0.0348212	0.1232745	0.1301019	0.0000356	0.2101479	0.0832718	0.5769178	0.0052143	0.4406502	0.3098983	0.5082784	0.4121188	0.0949907	0.6202004	0.2236971	0.0965572	0.2326532	0.0500368	0.2159153	0.6283294	0.6003439	0.6055825	0.6562274	0.6174135	0.5883383	0.0745573	0.0008971	0.4782040	0.2266772	0.4296906	0.3953203	0.7603262	0.5510108	0.1044769	0.7236224	0.0978148	0.7859346	0.6296728	0.7289916	0.0265091	0.4556839	0.4507581	0.0192264	0.7142136	0.5441877	0.4891106	0.5228701	0.2560173	0.0041028	0.4515630	0.6215551	0.6066852	0.5846609	0.6321729	0.6609021	0.6655475	0.0095269	0.7029896	0.0513171	0.6927531	0.5698762	0.3053553	0.0035248	0.6801025	0.4610159	0.4771337	0.4174828	0.6958681	0.6245319	0.5957208	0.6464136	0.5287026	0.8523208	0.3816537	0.5310441	0.5174066	0.4231762	0.6455720	0.6989131	0.4875472	0.6699363	0.2777081	0.5341743	0.6446010	0.6395522	0.2897505	0.7368577	0.1459155	0.1704498	0.5730983	0.4638285	0.5256000	0.7028151	0.5857697	0.1346825	0.5894611	0.3865057	0.1573444	0.5431675
